tax_id	species	genus	family	order	class	phylum	superkingdom	F175_concat_SUP_FilteredReads	F178_concat_SUP_FilteredReads	F084_concat_SUP_FilteredReads	F085_concat_SUP_FilteredReads	F089_concat_SUP_FilteredReads	F086_concat_SUP_FilteredReads	F087_concat_SUP_FilteredReads	F088_concat_SUP_FilteredReads	F090_concat_SUP_FilteredReads	F091_concat_SUP_FilteredReads	F092_concat_SUP_FilteredReads	F097_concat_SUP_FilteredReads	F093_concat_SUP_FilteredReads	F094_concat_SUP_FilteredReads	F095_concat_SUP_FilteredReads	F096_concat_SUP_FilteredReads
1720294	Eisenbergiella massiliensis	Eisenbergiella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	4067.670844556713	2834.535096215131	1056.9200332776695	635.0500444697296	442.0767892794764	2017.060441583127	447.3202832761537	569.1126142310284	757.7289301012842	1916.512343457479	4924.405326403718	2071.768426498243	1893.048319054972	1904.5381291791964	1063.2386192260149	873.473496228758
1732	Eubacterium oxidoreducens	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	512.5360356204541	176.32273809917703	146.9380849445495	227.73435808263412	139.30832057070708	291.0228588861894	12.879051328364897	65.99514895792728	200.9660378711278	238.6412645775422	463.7774139668687	243.06216179546067	570.2111720959463	155.07265005676467	96.12281881550906	140.38099769218832
1745713	Bariatricus massiliensis	Bariatricus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	315.04752046230544	60.15995668750151	93.58426344272692	34.169035929163414	27.02908931084069	87.13401177212073	16.634626452707828	30.08830202105527	86.11089855708558	95.65559314376743	182.6117765703377	79.0975062807213	138.06294996046435	471.35628337852745	42.07226495015229	48.01413164818736
174709	Allobaculum stercoricanis	Allobaculum	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria					68.71165704593047	58.90527070286685		40.94289740697384								
1761012	Peptococcaceae bacterium DCMF		Peptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	139.57609440269184	86.69642342022256	46.20653103479318	41.14515610306163			38.116510004455854			44.374085602597376	32.33854187513103	95.79408513784551	12.338354705264669	57.46255437131897	72.84897629442176	40.119382451815696
1769424	Lactobacillus caviae	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria					23.06651682402128											
1776382	Neglecta timonensis	Neglecta	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	93.77824875757348	73.66436172821442	64.28225234266226		39.1374552432007	58.74043292484383	79.3766583722688	26.725892802601724		46.13034780114545	72.30238638768199	71.6052805968961	31.466526085569107	49.07756135406672	66.23857339434063	62.06045098096107
1776384	Emergencia timonensis	Emergencia	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria	46.32021982586407													12.623853580630556		
1776391	Romboutsia timonensis	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	16.538720272147955														87.37985134818105	
1796616	Blautia sp. YL58	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	420.5352903383687	176.09405232702628	116.80951688782496	76.71327846366235	31.18913249314077	125.48961118939276	68.46465992473087	31.53298813851515	80.69042476690798	112.94748589564514	222.0432105545274	340.0323999150287	169.03034580542965	251.4579391081016	64.09351492162268	84.40432994277654
1796618	Cuneatibacter caecimuris	Cuneatibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	42.23110694238122	20.114535013310206	16.81789618384214	11.533552079043218	13.65395397587088	94.483139223384				58.37468308821168	29.37717500567675	22.58506776116445	15.975492545717296	24.74780234634862	15.976470892682894	
1796620	Acutalibacter muris	Acutalibacter	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	132.88768543714104	68.5084168017408	73.34292191512068	38.13453511885717	16.062918166073572	100.60425510663958	96.14928001564876	44.13458294058446	43.52043119286927	181.16894272992087	59.308795012559	115.42089947385394	135.97626229417713	83.1729411279972	93.95857393325844	104.73080264438056
1796628	Longibaculum muris	Longibaculum	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria														18.078408961025048		
1796636	Frisingicoccus caecimuris	Frisingicoccus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria						12.062731165839272										10.543734290009793
1796646	Muribaculum intestinale	Muribaculum	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	769.2510534803793	472.2240193041026	201.7953959312952	390.4826410100898	1764.1235739040528	1435.2919279659836	1869.910682841371	3242.8991787447526	425.57209461219446	219.1560363213772	760.1118037786443	496.9878083669857	1027.2098914474514	639.4872022266044	1177.872795576774	1195.2078516218776
180332	Robinsoniella peoriensis	Robinsoniella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	970.479704052701	267.6449032972773	459.0708223162672	124.44592009893393	28.47519133749582	3242.598824577949	196.0862112264622	74.91929627786256	116.00809305931809	288.0383639678136	478.6557401671572	1283.4007043260003	295.0703112893766	500.08082223677314	361.2845781427514	161.95431291412484
1805714	Christensenella massiliensis	Christensenella	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	156.74994298861768	52.0165433694124	281.70733470048043	110.30540908810497	45.41971114274862	327.33468650165906	46.36983319405189	120.86038063823518	333.36099603826415	110.00497623443997	721.7559009667767	181.4325438734115	225.71745634759236	327.44440940274166	241.57873339340324	171.02221689784508
1816678	Christensenella timonensis	Christensenella	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	71.09468212697809		59.74178591163503	18.066460590817773		69.77546186833925		22.750458616619536	41.75097950530241	14.716573723950733	40.903981151601606	32.47622628137039	55.09827975245288	51.21121995283517	24.99541653866879	31.036954302617445
1819254	Lactobacillus colini	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria			10.79787648926306		20.82074420344357		24.21973605674444	29.279743074774142		35.34682751836756	24.91862383142233	13.447350760288524	21.674095225377236	18.268482235198498	19.50236356307679	28.14797295874286
1834196	Lachnoclostridium sp. YL32	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1283.1308614115687	562.2268235177991	391.41015178760944	145.32323175865008	89.67213300210076	290.1102391625642	82.64068665458355	128.55792011487742	205.76738981675817	676.5434984348507	805.7760865426623	666.4317837385959	367.7324898951207	557.4150592274292	742.6638904020261	256.8075683983651
1834198	Hungateiclostridiaceae bacterium KB18		Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	54.80141354486391	89.63492961779966				17.264787701802693				18.372224992000053	10.173521921673425	60.6319738638136	23.420744297087737	21.840950872423544	24.20449601079663	20.08894675627114
1841856	Bacteroides mediterraneensis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria														22.2272808229513		24.38991876171753
1841857	Culturomica massiliensis	Culturomica	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	30.174442558208533	129.23828796195644	519.0488249444064	202.27628860752807	433.4260837540874	44.16056160935889	204.69107838223167	705.7172500518863	130.8125785943305	170.1278121957828		67.727749403713	38.65253014621808	158.67721554477		912.1168031516024
1841864	Marseilla massiliensis	Marseilla	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria													20.382302911967564			
1841867	Phocea massiliensis	Phocea	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	521.4736829523786	246.5686954860203	263.3718695517266	95.03282783196929	60.48980218303486	248.30379742775844	31.168074238317512	69.44806272637805	113.96481155320164	190.462018829286	231.8374818900628	384.384866941558	207.5509350599528	1790.0939430760016	153.72411997446852	118.54646647738632
1849031	Exiguobacterium sp. U13-1	Exiguobacterium		Bacillales	Bacilli	Firmicutes	Bacteria	19.2994641870734									26.079424343861103					20.50723461893009	
1849041	Harryflintia acetispora	Harryflintia	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	24.125423171490745	14.052971145336397	11.156773230723047			11.062879820734988				14.040914513744331				31.14517163982841		
185007	Pseudobutyrivibrio xylanivorans	Pseudobutyrivibrio	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	29.318796701881528			31.977746112242208		186.27526421209365		13.4865782172642	91.52980105518434	12.279764606381525	32.85015379763526		37.41861493893745	333.2724748145312		10.779045831867986
185008	Butyrivibrio hungatei	Butyrivibrio	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	34.87909108734254										31.53454795309584			19.10947987106253		
1852367	Ihubacter massiliensis	Ihubacter	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria	58.67056787855452				25.105395406310205	25.91577582887373		43.32904694914747			36.09854332644749		57.80966027261951	75.28916535162257	19.64552647628651	46.25234035210008
1852370	Prevotellamassilia timonensis	Prevotellamassilia	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		64.64590198417362							157.39166693940672	27.93787534110767		123.24653585917888	78.32005192572046	60.63047978673021		
185300	Paludibacter propionicigenes	Paludibacter	Paludibacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		14.994811083637966		27.558133062516063			85.4500931758582		75.8633458555123	93.41946740528628		55.29929899186986		217.1805184139693	24.88582328457341	54.03460565062141
185693	Alkaliphilus crotonatoxidans	Alkaliphilus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			26.137170482865685					25.103688434088838			33.02666282856829				26.456344754303142	
1862668	Ileibacterium valens	Ileibacterium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria					26.904898378178075	23.728282849854192										
1867774	Aliidongia dinghuensis	Aliidongia	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria												39.065132789996944				
1870986	Colidextribacter massiliensis	Colidextribacter		Clostridiales	Clostridia	Firmicutes	Bacteria	49.57417890504061	18.618442990805573			16.39491108610047	47.34851889304725	21.1758094505026	53.8843238701746	23.905240053023597	30.17349430486618	12.125078430127797		49.91085519010914	38.116494731489496	24.900371549732498	33.6556487502417
1870988	Pseudoflavonifractor phocaeensis	Pseudoflavonifractor	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	5003.815000956582	2261.745172150802	901.3463336958952	302.3022324462912	186.33414571579112	1584.8413533927094	418.6056151006517	213.39555719227107	750.9106780040247	1418.690216238235	1252.2389391857648	500.4339374197017	2716.487167843072	826.9927412641258	2405.457389750049	378.7327011310826
1871003	Tidjanibacter massiliensis	Tidjanibacter	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		32.995198859088205		83.32669476288332			112.24573170152792			224.71831849371665		192.27361912996216		662.6344254639746		
1871021	Lachnoclostridium phocaeense	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	195.3173642813313	59.20300539003026	30.06477646360417			48.00201527298531	15.3674289977865		32.84055715540731	286.52135525009294	75.69924548350787	174.2931502395002	37.34223409460362	75.19257771383043	166.84897958016788	42.694349894493165
1871023	Millionella massiliensis	Millionella	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				14.81675949894218	10.036365634932991		73.77282922200716	24.07127947613879	24.01016119755797	33.069133415342606		19.465932663854822		19.18328645634073	23.21107574852609	24.421470040980704
1871024	Mordavella massiliensis	Mordavella	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	150.098411493106	12.205210571943066	13.00190359801495			21.75570782726195			19.248670927152084	131.57678509519116	21.96121414978053	245.96935574043084	18.008004989876213	18.67677931318208	78.03828758170134	20.538411222241493
1871029	Intestinibacillus massiliensis	Intestinibacillus	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria													10.211155968391957			
1871035	Negativibacillus massiliensis	Negativibacillus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	135.25510558090863	47.00965121994749	69.6329011925904	13.13396257807998	15.846108608447606	118.56684640819113		42.89258959622547	23.74850948085467	64.85574757856752	59.40645233728413	77.88523567890103	65.80568167156285	171.70938772003214	15.33043305079384	69.4293181624762
1888195	Streptococcus himalayensis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria										25.3245136494604						
1891675	Pantoea alhagi	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria													60.38148936622672			
189425	Paenibacillus graminis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria			23.52638288702702													
189426	Paenibacillus odorifer	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria			41.76545444474595		14.066040111126927							17.05013894952033				
189722	Prevotella marshii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria					27.87469823068563							11.54725387930362	34.2787863081142		33.450687732352435	
1898207	Clostridiales bacterium			Clostridiales	Clostridia	Firmicutes	Bacteria	525.2054819471398	128.96477766762686	9.937427980051014	51.10800640998401		110.04348599037772	44.308910559817576		104.93860403987804	21.21673149299424	63.27220000061936	14.796103093252826	186.25155776768415	58.61806811066383	128.75287361579333	
1912855	Faecalimonas umbilicata	Faecalimonas	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1007.8888822661168	368.499540397162	624.9226650926684	143.50317009875874	56.673218246571146	2802.7420887504704	106.210948385835	90.42947109177264	272.752967830156	521.23806259817	551.893108759269	410.39378670186767	421.17518867082873	445.3679165963	663.1818208898969	258.728089696408
1912897	Blautia sp. N6H1-15	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	45.40096018569817	18.82866063718417		15.57611848988948		30.052776301488773	11.613019781995275		19.42068194915796	13.263792546577612	32.89830015478458	28.98336521432734	17.657925858139343	61.332339103695	10.975400194353394	12.171073526162235
1917868	Blautia marasmi	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	58.922732659845146	10.75828658388672			12.531853010019692	12.05405156717459								239.9254605018467		
1917870	Lachnoclostridium pacaense	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	22.019367132126263	16.5688592372986	34.789671292914655	12.939599444732467		20.59236790986756	19.890891000506183		14.76559202116992	39.18420921743614	34.820199587953155	45.91774058260542	17.27729949602882	64.34010557498101	27.46652941049309	
192	Azospirillum brasilense	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	15.803962412257189				28.75586945050464	52.423139376221386		34.487648106925135	34.15447044866265			230.74657825515172		62.38957783909228		56.9913495890906
193	Azospirillum lipoferum	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria						14.309183885113509						24.91432886345324				
1930546	Sporosarcina sp. P37	Sporosarcina	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria									22.497743423266098							
1938558	Kiloniella majae	Kiloniella	Kiloniellaceae	Kiloniellales	Alphaproteobacteria	Proteobacteria	Bacteria				110.71166559438048				33.09800927902376	33.149927200194746			27.38481815817813	22.09027134338912			
1958780	Clostridium merdae	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			13.576782816286997			45.30998775740219										
1981510	Monoglobus pectinilyticus	Monoglobus		Clostridiales	Clostridia	Firmicutes	Bacteria	84.237188683112		91.40857226448216		108.38938513871967	76.02103434368148	80.76212010732897	111.27626149788944	41.206083572753066		18.83803092558044	18.86843940617797	18.07385825396793	58.03241028379176	16.34205964660719	42.14129011131049
200450	Pseudomonas trivialis	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria							36.04008299765282									
200451	Pseudomonas poae	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria							26.15001227277512									
2021971	Streptococcus respiraculi	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		27.102156238953786		29.102671387190217			99.30353922299108			26.103647986084717						
2025876	Parabacteroides sp. CT06	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				19.412651628125086			235.692535491957		66.9444198866231	25.686714069251305					23.315066194866493	34.247233220577314
2038680	Paludicola psychrotolerans	Paludicola	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			13.458651875722907			26.399565178013557		11.970058718860242			34.15810296669185			29.95815645621336		13.954720652401312
2044587	Schaedlerella arabinosiphila	Schaedlerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	358.0410934372806	163.13487432422946	53.09933569115242	18.046484359029545	78.02406206979458	153.0632989543963	105.01670607131844	32.20572341702234	46.34544572424996	1108.9181741260677	160.67081720965882	84.41798636665582	209.36428364750336	394.2803301760503	282.735718822768	130.64855387666452
2060307	Enterococcus sp. FDAARGOS_375	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria											11.301548724750644					
2072025	Lysinibacillus sp. YS11	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria		12.045402772868307							148.95158570442726							
2077148	Citrobacter freundii complex sp. CFNIH4	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria									50.75816566448495							
2082387	Mesorhizobium sp. Pch-S	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria										31.0881239116694	16.546982522357936					
208479	Enterocloster bolteae	Enterocloster	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1715.2558586411428	683.3084756982666	377.5494943850867	318.64678051539056	63.79090936009125	308.8914681294327	85.62162827104858	62.35737074570756	292.7112266875066	929.7272061200088	916.1527659834982	517.8938049994364	456.82455643051634	429.531602465709	947.9298840200396	338.5737495103578
2086584	Massilistercora timonensis	Massilistercora		Clostridiales	Clostridia	Firmicutes	Bacteria	236.37039335683195	39.00208736326616	110.86951633684848	35.352046389160286	21.27949483435869	102.01585380183874	28.848877123810624	20.7624611733823	35.558801634638634	137.0190215114502	81.56407636777556	128.35942305530028	125.7319249077717	413.3672022675502	45.30023510623388	31.180007057497484
2086585	Christensenella sp. Marseille-P3954	Christensenella	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Bacteria														25.25577688539686		
2087	Anaeroplasma abactoclasticum	Anaeroplasma	Anaeroplasmataceae	Anaeroplasmatales	Mollicutes	Tenericutes	Bacteria		34.127604327792895	197.90232246404256		47.17091848418507			45.13364901776024	98.44523835202762		265.1407778030475	23.06783504935104	211.86578424884183			228.8030379380717
2093856	Butyricimonas faecalis	Butyricimonas	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	18.08633243602217						15.80433900779519									
2093857	Dysosmobacter welbionis	Dysosmobacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	2076.2224863755378	1809.4701414806163	1202.7163817724536	245.86032375893592	85.84575674134409	1134.060554858911	424.605153757571	149.8762320597431	318.5018616020997	1022.558441282686	678.613757945033	1449.17513824645	731.499234873043	772.6021834471582	870.8709532710874	680.2196369379526
2109687	Oscillibacter sp. PEA192	Oscillibacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	165.26750552651623	54.49935003642521	64.13824066539561		10.755803564058864	55.374819727684354	70.48447682581075	28.497003690764675	20.10981684983745	62.672598564037	37.42061556885463	105.19868602726947	56.64166171705588	67.71798092860047	48.66757855422559	75.98365012230163
2109688	Clostridiales bacterium CCNA10			Clostridiales	Clostridia	Firmicutes	Bacteria	102.13270170706564	17.546235157654923	17.27466697678218			33.65889527454964		27.75244886826186	17.751755608946258	23.068673354485856	25.420891881499376	54.97190563329124	40.842733785872326	110.01560981313698	20.85150960308775	20.67410575153448
2109690	Lachnospiraceae bacterium Choco86		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	778.0472116783345	228.86005663208132	290.2188199016393	165.7908656094877	23.57677532805616	319.15043330582074	301.58995699083766	26.887069391050545	110.36527536117704	515.8341623887535	272.62676880533826	372.3185275002029	223.38317088641531	266.1293287059429	239.61951124317645	104.39210175545183
2109691	Lachnospiraceae bacterium GAM79		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	16532.086389255	7741.102386353541	6512.321132656647	4391.863958188576	1247.0263118284422	11017.76129515952	1671.9327504054563	2983.3263930139287	4483.788274039485	6657.0403908838	8057.763647552039	6698.035615049319	6736.656221191861	4473.823452122076	5412.307772889341	4140.979935676829
2130	Ureaplasma urealyticum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria				161.20181143460064												
2133944	Alloprevotella sp. E39	Alloprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		11.641648910659011							51.55332874652934	15.219170199673702				44.825591691445446		
214473	Staphylococcus nepalensis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	26.107395264061605				23.09017825832158				749.4465945905629	18.054430528015576	55.21299022075441					
214856	Alistipes finegoldii	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				48.58504651578588			124.68346122629356		30.0757444438322	67.00796105431976		43.389835063917175		58.727877313436565		32.871458610042644
215	Helicobacter fennelliae	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria						16.33002481376014										
2153385	Lelliottia sp. WB101	Lelliottia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria			29.131697120705617													
2164149	Tepidibaculum saccharolyticum	Tepidibaculum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	60.2754388399612	58.58069065477572			16.890829972525093	46.985885916356736		14.285879361253574	72.65001442803772	33.56201287598908		55.31554635191002	123.8090367576984	10.394206907124198		36.15734026783954
216932	Spiroplasma chinense	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria														36.22158323820979		
216933	Spiroplasma chrysopicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	24.96921526171852															
216945	Spiroplasma syrphidicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	24.96921526171852												44.23349022228986			
217159	Clostridium carboxidivorans	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria														94.4088491600657		164.5749358474909
2173175	Pararcticibacter amylolyticus	Pararcticibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria							14.021029819198816									
219748	Clostridium tunisiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria														15.06545990553679		31.10924319753592
222136	Helicobacter sp. MIT 01-6242	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	10.513655872163795				14.605101153278513	23.096944160829448				27.66423275338412						
227944	Lactobacillus kalixensis	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria			236.42294962389357		38.31161232945048		267.24501327412423	214.52585624605064		314.2252738847913	186.7120174639365	251.34034419800625	271.4134637778426	243.0279463591272	164.71056034412308	310.1686120571432
228603	Prevotella shahii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	29.00742292320102			13.607616212980489	175.584092307846	144.39553817498572			25.261545313723463	20.310246941772213		14.714865598823396	74.73431682388247		258.560067065569	19.06695612431444
2358141	Anaerotignum faecicola	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	11.231240241342087		17.105758211334326							15.57232804605428	27.275240077575408					
2364787	Alistipes megaguti	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				22.54406332711969						25.701523796336463		33.80624480574873		52.8506160285424		
241425	Crinalium epipsammum	Crinalium	Gomontiellaceae	Oscillatoriales		Cyanobacteria	Bacteria					30.06559432444533		40.02018357104129		25.113581212251944			24.980931412695504			45.8381398034306	31.67813171196041
246432	Staphylococcus equorum	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	108.2426250815446				172.75601753926003		20.037072236285372		462.6586227191965		50.96397350816298	44.80921968782969	20.079427325422568	23.62102836898796	53.36538442366851	
246787	Bacteroides cellulosilyticus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria							18.81010385247004									
2479767	Blautia sp. SC05B48	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	591.6320082689512	212.56484264151572	105.89225217448022	157.86506721057137	13.01736844484426	66.04896716981895	23.31810558010064	30.00200213714277	44.862063354501785	52.51043501511776	354.38692531173496	73.4942357278549	131.62097445605312	91.96188877480668	41.37626542601157	135.5403986459851
248039	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	963.8258436344524	647.4403990416715	121.54326641760812	118.41776633408432	61.22183037309126	301.7844909287842	44.134906320948886	65.19304858120923	140.6360547357754	487.3723383706919	86.37161701159883	146.43060509588048	655.6794175931341	151.6560268050654	71.32258672034088	32.112768209371694
2497860	Cellulosilyticum sp. WCF-2	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria														25.10891392464281		
2507159	Clostridium sp. JN-9	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	24.675842097929436					15.677603672225215			24.56775518180636		18.860529549072076		23.73814167979845			
2507160	Aminipila sp. JN-18	Aminipila	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria	210.5565567132384	39.147559011822	42.18857181496648	13.335778577155354	15.040067133421772	34.24060158937333	16.04905684398141		14.958035890377754	27.010632240478213	28.178073223205484	54.53982521685514	51.18860208428124	53.282207956325344	12.565578012949029	44.06539769271957
2507162	Caproiciproducens sp. NJN-50	Caproiciproducens	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	17.908177152911758		51.2482898134468			367.5270184704236			21.654462434047755			25.10993138535568	60.83625316621092	57.74649267287617		
2529274	Pedobacter changchengzhani	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria							114.69834173411658		30.13549145064583							41.79580222685765
253239	Ethanoligenens harbinense	Ethanoligenens	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria						19.96139443455674						22.225427494850337		48.46318897956292		
253257	Lacrimispora amygdalina	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	24.100787364541304		17.1820069244433							31.311897481018136	22.16709496777504	75.36515261699327	17.151761247943764	17.160897986375346		13.496953037267414
2575375	Pantoea sp. SO10	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria											12.05185353650216					
2576606	Duncaniella sp. B8	Duncaniella	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	886.9067106897402	651.7841917807737	542.5550917200567	1117.3572651207471	2469.5863972643847	2722.006115179437	4663.383699533382	4952.26406912863	475.81584814144674	552.9362393161779	1201.379537883867	1344.189794937441	1752.0851295072453	1280.9992122268457	1494.859129144825	2635.73038780312
2585118	Alistipes communis	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria												21.180252570487166		31.69228531000752		
