tax_id	species	genus	family	order	class	phylum	superkingdom	F046_concat_SUP_FilteredReads	F047_concat_SUP_FilteredReads	F048_concat_SUP_FilteredReads	F049_concat_SUP_FilteredReads	F050_concat_SUP_FilteredReads	F051_concat_SUP_FilteredReads	F052_concat_SUP_FilteredReads	F053_concat_SUP_FilteredReads	F054_concat_SUP_FilteredReads	F055_concat_SUP_FilteredReads	F056_concat_SUP_FilteredReads	F057_concat_SUP_FilteredReads	F058_concat_SUP_FilteredReads	F059_concat_SUP_FilteredReads	F060_concat_SUP_FilteredReads	F061_concat_SUP_FilteredReads	F062_concat_SUP_FilteredReads	F063_concat_SUP_FilteredReads
1550024	Ruthenibacterium lactatiformans	Ruthenibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	63.025934993817145	16.218281105900022	50.12678601198581	52.36855733036548			78.59301345562247	49.85799242530475	124.56894050462544	196.29440284747125	136.2174252108235	33.108392016144194	77.1729269715262	37.292606097803095	25.873024171249394	92.9763783142864	112.23218966405403	122.71653087863383
1560201	Erwinia iniecta	Erwinia	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	15.045000146580282																	
1562389	Pedobacter nanyangensis	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria				35.82978067423742							14.472409742073584	61.51897220207866		15.532976189018392				
1564487	Herbinix hemicellulosilytica	Herbinix	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1395.8968981263051	73.79034444340667	43.56435234120064	111.6124300078117			44.27233638082641	23.732078765951982		20.903506997612173		71.34020387622115	229.4390384690417	68.00995215462055	479.7586709403005	351.9358456210329	192.3727942491012	13.094842739538926
1564681	Carnobacterium sp. CP1	Carnobacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria			11.024613950382037								44.09035941740253		54.06599457582942					
156974	Dysgonomonas gadei	Dysgonomonas	Dysgonomonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				25.91774512568693						17.234207320506975								27.707798918048223
157227	Jeotgalicoccus halotolerans	Jeotgalicoccus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria													19.01741175620833	245.27265846101844				
157228	Jeotgalicoccus psychrophilus	Jeotgalicoccus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria														270.6615043832017				
157268	Helicobacter winghamensis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria			745.9638355959707	4012.5300175237	24.03662501278448	84.2370592087556			53.01097942285	2685.5765105137416	1799.0952811223408		90.98554566328778	596.6083464961072	2157.2066225264493		925.0738314751628	860.1253717653515
1584	Lactobacillus delbrueckii	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																		11.590231359705747
1587	Lactobacillus helveticus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	15.018558337383228			112.54795156236018					145.40114415745833	100.64337781399188	13.575671028362866	127.96498924897745	184.3936447022676	32.832164626313386			129.68040980947077	190.43955658107737
158847	Megamonas hypermegale	Megamonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria																14.33282584501458		
158850	Providencia rustigianii	Providencia	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria											47.49825679244985							
158877	Yokenella regensburgei	Yokenella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria											24.048946061584555							
1591088	Helicobacter himalayensis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	42.04460552543827	65.51414982472686	16.70554113573275	87.78178096903679		115.14731860874076	416.985726226295	103.20642008065674	117.41471405274103			70.19389481959213	239.1056563389149	207.9019962123624	25.4545123178639	415.96410000190014	140.6668270822999	
1596	Lactobacillus gasseri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	92.30776226793462			1156.0730021124334					603.0516352375952	1324.3131003774508	20.31888808467718				184.12508500102848			2607.704654136144
1598	Lactobacillus reuteri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	391.1700038172291		1514.036541786845	21519.37440042376		30.03554924960504			8600.84103155042	4660.135002276768	2181.5543455199245	13297.609145000744	11607.249721654713	540.9335663373856	68188.87324260651	213.3485129190956	131.24576137450637	25256.0707745706
1600	Lactobacillus acetotolerans	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria				12.170028768615818					11.412523384426134	15.285901715456015		32.02112573498238	49.6617790586556				13.707268567882943	28.16494948702457
160386	Corynebacterium casei	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Bacteria											135.27486090672411							
1604	Lactobacillus amylovorus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria				47.55789308862168					62.645175746993	65.75571812222994		54.39082393986393	67.08452002491758				80.14811161376373	105.16532396659508
160404	Anaerotignum lactatifermentans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	613.3713665963414	78.91178587836018	234.3082503803077	586.352836673389		56.08715415796704	986.5445286230788	490.0044862716281	2185.112534112283	722.6915444542202	240.67131900978163	164.73123183018927	246.3258055017968	127.40863398685217	173.7602257802832	18220.51987117315	417.8040387501079	551.8021269326366
160453	Enterococcus gilvus	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	22.48424721525405		20.29122125695132															
1605	Lactobacillus animalis	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	56909.99375108654	165983.67739048132	160219.4820019829	13854.102102161078	166814.10813044664	153573.86630300214	38478.20010759866	16357.022279944866	125.20040394542364	2682.89412691205	14388.790541411045	42103.53169362772	51315.54923330957	92864.86470387786	74840.48044328173	3813.656054251292	64186.2578610798	1710.7404779000549
160799	Paenibacillus borealis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria			184.4891734264302				46.07489538072205	29.05036616003306							23.046610633765216			
1615909	Geminocystis sp. NIES-3708	Geminocystis	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria	14.842206122467228						21.050713890469275											
1617448	Geminocystis sp. NIES-3709	Geminocystis	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria	16.205429716148604						14.074934706152543											15.213782380218088
1618	Lactobacillus mali	Liquorilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	17.583152449417906								30.04193069413053							148.24217978049666		
1619313	Erwinia gerundensis	Erwinia	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria														13.023791271017137				
1622	Lactobacillus murinus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	1484.1195755652118	359.39527446386586	528.5955501677789	243.65769366948976	162.19012611292894	351.23656578639594	471.7517881729556	229.2911539341744		38.992745820842174	243.34019813444112	858.5591169588112	1432.1890087224024	1148.8481165819358	808.5895983901013	61.808604856734206	1225.750931367394	58.17265841373231
1624	Lactobacillus salivarius	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	14.700818692613812																	
1628085	Agathobaculum butyriciproducens	Agathobaculum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	23.64245444475785		16.39934837053268				15.134654098674275	30.93230074188899	59.28123596485375	15.228401533281245	22.24687674903198		32.39221147596557	31.798585175153608	22.699420476135245	483.9890416856276	19.977901728227263	29.24626917944046
1629334	Caedimonas varicaedens	Caedimonas	Caedimonadaceae	Holosporales	Alphaproteobacteria	Proteobacteria	Bacteria			19.04817860334646	18.81578481322297						275.7375663831265	103.98639393487991					779.9161232607418	31.05554780049774	58.15302552788273
1634917	Terasakiella brassicae	Terasakiella	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria							17.533174645393398								11.376408320464536			
163665	Dysgonomonas mossii	Dysgonomonas	Dysgonomonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				16.535718562979554								13.857510107776246						
1636719	Psychrobacillus lasiicapitis	Psychrobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria														78.9744262378832				
1639133	Citrobacter portucalensis	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																		2485.895465346844
1640674	Williamwhitmania taraxaci	Williamwhitmania	Williamwhitmaniaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria					12.598967601153104							16.945280236219382						
1643336	Mesobacillus maritimus	Mesobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria														19.66990310515351				
1643805	Peptococcus simiae	Peptococcus	Peptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	10.533848597571836						21.580607207088416	19.155945309124565	10.126346722251292	14.526223960420104					16.438446741612943			23.05117898351988
1646498	Acinetobacter sp. TTH0-4	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria														21.96546547290787	10.392763015864828			
1650663	Fournierella massiliensis	Fournierella	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	55.37915233515413			69.71298098562		28.607278420448	63.64490878678814	95.54863858061309	24.869973821212348	86.2559275236382	47.15587622394999	54.99092259594215		32.83542965096697	38.21334969938313	12.02250739992224	189.50366146003503	197.8631502132132
165179	Prevotella copri	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria									27.22074111795561		22.118757615538502					15.808307159768002	21.753152763772743	
166486	Roseburia intestinalis	Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1766.3709841629486	432.3953114056796	986.6068342018878	1140.8312208743444	69.2080899459614	446.3831767030147	6837.264769958986	2171.907944890556	3116.790965872622	1025.3343286484492	1664.4795790891508	359.0076190707865	1767.4718962793963	1959.0618976518545	938.5589431537024	6466.751377006345	2424.1059450829234	2377.2334444320923
167	Treponema succinifaciens	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria										44.09536907225672				22.040262163843387				
1673717	Anaeromassilibacillus senegalensis	Anaeromassilibacillus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	284.12352244148514	87.85733731825178	164.84029870718433	101.35039184229612	38.84430478517501	41.7793261853326	1124.5431195408094	150.21697361488546	34.00824288494739	237.36967930675	49.29131634166991	71.43102108165286	71.24964315299759	60.00376402140439	155.55835285856256	161.27848850005472	2130.07132332423	819.5404071079765
1677857	Hungateiclostridium saccincola	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	168.32626941607924	18.663427668136748	24.33412566837165	208.38319831043037		45.381474943606186	134.98333451099182	84.93741446566332	137.77126132534556	425.8381199623358	30.18692780610615		13.14541990029904	29.965460867746504	56.81548051425353	82.33773355614228	234.05500345479908	168.74426827354563
1678841	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		59.31800453902704	36.05554394368272	153.43687880212687	32.34526658754621					77.97415201173355	66.90223720751013	63.45779714817025	60.83639886197231					148.19640954768644
1679444	Akkermansia glycaniphila	Akkermansia	Akkermansiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria																		14.02897121973098
1679721	Herbinix luporum	Herbinix	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1660.0227951953095	95.32377682261968	132.87329576931324	450.8236910540825	15.219928430762629	31.466343519363495	480.7587894518122	543.4492366894391	555.3009400502348	199.7015899615255	108.57152677982712	241.60095729860703	417.599117070956	209.9106597674389	406.1653156223976	2586.8365048349106	672.1604885222266	533.1075316394431
168384	Marvinbryantia formatexigens	Marvinbryantia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	127.47165432987497	103.8233781352746	88.1100468071937	73.64319076408923		16.96612494746859	318.60521142402496	185.3561040793636	161.51850547788416	101.36219024894632	121.27136836497776	63.514809248872105	243.19364504500987	174.72862800670012	92.91661740954136	399.78692675018704	45.52978113180722	125.31016321663115
1686296	Gabonia massiliensis	Gabonia	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				40.51892918124702						11.431272320737202	19.97270747523875	53.70963331820929		15.459692573888114				
1686310	Bartonella apis	Bartonella	Bartonellaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																13.880836597716783		
169177	Exiguobacterium undae	Exiguobacterium		Bacillales	Bacilli	Firmicutes	Bacteria			48.12152322376225															
169402	Wolbachia endosymbiont of Folsomia candida	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria				33.12541432594268						110.78107564122936								
1712515	Butyricicoccus faecihominis	Butyricicoccus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	18.32588097664407						30.1252215841458	37.17926328967273	103.26608922358488	37.32351424504047		17.40415547074643		26.138029823312163		964.7355816593032	24.620964586162717	
1712675	Turicibacter sp. H121	Turicibacter	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria		12.510564001703832										21.279002688355163						
1715860	Staphylococcus sp. AntiMn-1	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria		21.24723825099416	152.46487720512602	1207.372430290495			16.94320086441332				1326.4718244659348	112.81875245182518	41.14701482447936	68.39613138531402	1952.8852684203223	10.545141129947156	21.03726828459521	
171685	Alkalihalobacillus murimartini	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria														13.926060933969309				
1720200	Anaerotruncus rubiinfantis	Anaerotruncus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	158.8562166256145	18.81501663465504	22.43207269588981	186.17207755059152		16.826500049660538	245.39693750743976	170.0094562594707	170.6989297272776	314.06387983725125	58.88606676525641	107.85718986722114	108.93845403420688	155.02649672762618	98.9987418462342	182.5137585726033	221.4143554698076	152.10113327883624
1720294	Eisenbergiella massiliensis	Eisenbergiella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	4298.874756087638	1440.4116823530323	2240.772340121261	1956.4606611382592	144.03182063553152	532.4696753458721	5373.312086224005	6224.479808105808	5849.547786790994	10228.838606393929	1265.2217685732498	2976.230628154828	6860.569789100204	3771.111306831114	3028.430582872299	14646.649862856304	4083.149646853713	1219.9283622200678
1725232	Candidatus Desulfovibrio trichonymphae	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	14.967988304733488		25.10732698875864												39.18565074151762			
1732	Eubacterium oxidoreducens	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	693.823337092585	280.6461852931959	236.42137817375405	549.6026199521689	36.1391380294429	153.2687842214546	1114.6693106662487	1158.8336337604849	929.4923437726272	426.2616493701864	267.1198881875922	88.93631097536016	915.6935964408556	492.3782791665061	275.73526483272724	3154.268259587016	535.3746745971098	784.9476671547387
1737571	Bacillus oryzisoli	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	13.524078888913166													420.8787593607022				
1745713	Bariatricus massiliensis	Bariatricus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	362.148854099444	20.38827702310904	127.38271296750294	194.6265362872822	15.45906751414831	74.20708826958254	349.9072938619439	337.0635632707995	276.40968889081523	436.8984304596968	112.4707011306849	50.102223541122825	169.4640849625723	146.21926347492442	131.5319502237006	553.346114988331	183.52942203832208	159.0432522820241
1761012	Peptococcaceae bacterium DCMF		Peptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	80.38991934040824	40.59399868195182	81.0698135620631	97.55700938853232	15.470417097688152		110.76659124449114	303.1244586239203	222.4245150215629	222.2375022449011	77.26123174171596	149.40709768032812	84.17998705158227	256.8328677548133	57.379571689621024	73.11959569236355	77.90476927536527	178.6856124518372
1769424	Lactobacillus caviae	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria												32.978222545053995						12.743183936623288
1776382	Neglecta timonensis	Neglecta	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	66.59329569571763	52.95258442970189	144.20910881696136	50.28058497955455		19.79119360320085	466.6969170906419	123.95362600508211	433.08379601657066	985.465446395002	75.36329917914657	209.3685892687992	129.8447403749899	50.60304244718523	100.70367001760437	536.6179765378635	192.84771054964256	167.40112190488583
1776384	Emergencia timonensis	Emergencia	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria	78.51341542780848			24.16970228228694			36.96387897714087	12.81912141720962	17.940641959300397	111.9544340445672				17.098652392021428	20.614358781652232	26.097698841877683	48.81293372127452	23.93005857862149
1776391	Romboutsia timonensis	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		1169.494878177184						21.85574332171893				57.20558789981414						
1794912	Anaerosporomusa subterranea	Anaerosporomusa	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria									431.4935339661269									17.116201888048593
1796613	Bacteroides caecimuris	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	19.725225392732337			19.372845848407323					44.81373013507012		124.91075190586074	17.830041269509504		23.03030552080245		24.523254570578995		
1796616	Blautia sp. YL58	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	486.6713589451315	85.16717579025989	252.057256687934	377.5384829583813		75.00058004177131	804.5432110907859	619.0347405706628	1515.199015758829	1328.854813606648	302.9563855270068	209.2204435022007	517.4805203594054	369.0285697749802	576.8107997820002	1270.0773936856172	354.73687768483245	445.7214168697695
1796618	Cuneatibacter caecimuris	Cuneatibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	38.91960080945534		21.84349921351861	14.229849728128068			42.69539474911559	70.0920589801248	46.29571898545872	103.31059931452054	47.341326234429225	26.814481612774724	57.17242573031137	18.70841883057521	20.19415419236785	255.66820852495877	51.36012299228785	63.47879402900941
1796620	Acutalibacter muris	Acutalibacter	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	203.79043386623167	98.09282616041092	163.14281890146415	290.9418360889133	63.17973517831366	40.20724615122249	455.3882827765584	129.1816202682998	220.9702916531253	796.2258864454105	147.9164838497951	390.2292948645676	421.9992068751312	165.01775481271355	314.637204608747	906.9670623309256	202.3415165185986	126.68351846424046
1796622	Extibacter muris	Extibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria																11.587424526118824		
1796634	Muricomes intestini	Muricomes	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria			12.37067865965743					11.723736604981944						15.486860411224525				
1796636	Frisingicoccus caecimuris	Frisingicoccus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	13.259604859985464																	21.122954350019825
1796646	Muribaculum intestinale	Muribaculum	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	3182.568367785666	894.3159838779102	793.4046355132346	2576.316389237904	204.73863499269575	694.5325888488977	947.9143077499134	4395.682563636096	4406.578065246601	618.6702467339354	4334.814148568697	5803.043439520006	38.85331428634965	1554.330383812512	1515.7389389439604	1996.4234960313968	1153.5844658596657	1342.0362308060908
1802984	Candidatus Fokinia solitaria	Candidatus Fokinia	Candidatus Midichloriaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria										17.06273206593694								
180332	Robinsoniella peoriensis	Robinsoniella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	549.3781253282239	203.0475124768912	628.9528144183759	274.8531785697791	48.099506187936	75.80487445527535	1555.588616907942	1651.9617768472192	4020.4845941849057	1490.5665070708235	531.1289538912562	472.4141732226607	678.6078426051756	578.3648848106621	718.2912020249233	5112.486541632812	906.7173952998808	1865.9883463661624
1805714	Christensenella massiliensis	Christensenella	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	835.6001676098866	38.14467147012407	43.025803328335385	430.5299876551864	27.575664919295853	100.1380020891547	267.9311634793446	1095.094742616999	233.32163176871515	424.2540870319009	226.43214667527351	478.2192684768464	22.35787562420831	264.23565538578924	212.0108601389058	65.5209308855993	283.3614919066929	444.0064481739024
1805933	Rahnella sp. ERMR1:05	Rahnella	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																	11.878685464399128	
1816678	Christensenella timonensis	Christensenella	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	151.12946790791165			32.462871540990264		10.61300835484296	53.55621245227253	69.10111065749965	47.92878197978462	156.86548617951524	37.8803168866541	41.195172787029485		34.42246045271854	38.023002043555294	24.69824828187304	49.46811743991268	46.74500501043431
1819254	Lactobacillus colini	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria				40.96035488302997					41.525229527754064	31.229477591088823	11.462900754664574	91.9504456937793	136.2622102321764	19.79139766349416			36.17006821638813	144.0740644360564
1827305	Stenotrophomonas sp. MYb57	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria			30.810341634930698															
1834196	Lachnoclostridium sp. YL32	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	611.9072798602136	461.2746474395602	376.2856969142289	1004.0103132037988	78.46416523456013	94.84642839102186	2574.8448063433616	2827.1370286055794	1077.625750608241	4777.065459936723	722.482253784197	847.5596984209553	1728.7578409791151	661.8243089644128	379.6653166936713	6056.194296779383	1532.169818340283	1334.3204518737978
1834198	Hungateiclostridiaceae bacterium KB18		Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	56.40702435886151		29.835379009035982	40.58529447590679			72.37410676348719	15.505769718951488	56.90628524119408	177.78764488521455		21.871214596359305	25.92283374218636	11.877820704828602	79.23137845131353	175.18242818581788	38.894984721315176	64.90405262256725
1834207	Erysipelotrichaceae bacterium I46		Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria	22.96236996694759	14.647772117010936					29.00642902950246	36.30686056149814					29.59009002075611					
1841856	Bacteroides mediterraneensis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria									13.263114437917451		109.52352647624149							
1841857	Culturomica massiliensis	Culturomica	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	977.3697771392416	87.0694128259198	173.8328925190322	1034.8661063736238	135.9036012731772	171.2145180094368	4291.36634661176	5372.521497722118	36.58417208692051	86.74732275383634	220.01276378456535	15.24450620874393	142.82355667746987	138.80446820381482	73.30760524351916	418.096433523196	2125.567091959137	91.38773037213794
1841864	Marseilla massiliensis	Marseilla	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				12.387616862896868														
1841867	Phocea massiliensis	Phocea	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	549.6846315007828	115.7966109997629	124.89610025334264	617.1996605332988		135.27399466352742	1542.9872597007	1089.371799950021	916.8809252509524	2234.664475254785	269.8549260833343	676.7764741790276	532.7730384328019	491.2136721788327	334.29879719202154	377.379673497197	1705.8879369795966	959.7318407900394
1848580	Hafnia sp. CBA7124	Hafnia	Hafniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria											12.954254494712536							
1849041	Harryflintia acetispora	Harryflintia	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	27.784128030222668			48.50434037817697			44.406879899739	31.40055521195609	44.48689806204986	93.2438280586426	15.374119107275035	62.70525767510664	54.82261746046626	10.954535875988904	29.33899340997908	37.06437270042912	44.93718183084432	50.55831510085435
185007	Pseudobutyrivibrio xylanivorans	Pseudobutyrivibrio	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	260.7440886850962		22.24367240433721	82.22616961761894		26.52349806552217	125.63924207717022	27.802159195266007	178.28386380286048		15.218008604511606			12.004438902631149		245.95643533657952	78.24217793421538	94.57104709878732
185008	Butyrivibrio hungatei	Butyrivibrio	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria							13.76460101627036	74.19326322689933	11.412606813566253	58.30781595623015		21.7138880794475	46.1182849514536	12.471765395414282		22.018241442266856	118.57133028424376	
1852367	Ihubacter massiliensis	Ihubacter	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria	82.29949083865965	21.303525701865965	63.75481150331501	66.0612727145921		49.135546143670624	78.92712482635737	142.58169880342328	28.228615043755177	94.80593205470367	108.56267670835965	101.70951373213708	22.03242198432371	17.906905126943656	93.65490725845063	108.8524341031139	118.15390600385489	166.376470361328
1852370	Prevotellamassilia timonensis	Prevotellamassilia	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		207.22726677901343	36.09128577476172	304.0373499620944					1691.123277277979	154.33379170870649		2056.897353535954						85.94085534417819
185300	Paludibacter propionicigenes	Paludibacter	Paludibacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		55.1741181747146	30.791077550221708	494.4769536856854						242.0397316552985	270.6274054438307	379.4981678759026	76.01288858725552	69.45118408007029				218.85471213241945
185693	Alkaliphilus crotonatoxidans	Alkaliphilus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		25.03274788741556		48.2384357990642				54.73208213086747				20.12436541069556		53.56887734438546				16.285606986654308
1867774	Aliidongia dinghuensis	Aliidongia	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria							13.911361995339378		14.704206837571665	227.6029319354701	34.461044133132155							
1869279	Helicobacter canicola	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria																12.94889172796988	14.561603630009415	11.928765899803148
1870986	Colidextribacter massiliensis	Colidextribacter		Clostridiales	Clostridia	Firmicutes	Bacteria	75.1734026761493	12.882339212709656	30.93325043238173	45.5568023418782	25.83199971062105	52.93069645067519	93.14294323438855	90.41116462035204	117.86544015169872	68.43790938535822	69.70120347957462	102.37606682856122	26.76783511758153	58.39832910992982	86.22845816119506	57.529476146584095	175.64610779736398	132.18623491962782
1870988	Pseudoflavonifractor phocaeensis	Pseudoflavonifractor	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1168.545448593671	323.2491300535001	1241.0982071527271	2454.3496194982595	108.81113667706744	369.6245431849292	5679.996174430338	3032.104271490912	2162.3745301777503	5685.1429523690285	2182.538310032433	1216.4951973240395	3343.601059612752	1443.592718328928	1349.973154490972	5719.3327020575225	2127.7944693600643	2225.7837965472013
1871003	Tidjanibacter massiliensis	Tidjanibacter	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		301.05470599245336	185.0499638157516	1039.405204104168	113.07741804433282	29.035795413738025			12.992180204073614	645.435054024354	97.98633718589416	24.125028628840425	202.54648640899825	22.55654345447393				753.5741900828467
1871021	Lachnoclostridium phocaeense	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	90.53850656037		79.50158048551395	95.52310142528236			83.63916963912382	223.0108218797889	160.9622056607717	1027.9970408239278	205.83354934286373	40.5749885186223	160.56483451969487	61.03887129380694	35.06506232569428	2799.881458943367	196.71019847553035	178.64231233248188
