tax_id	species	genus	family	order	class	phylum	superkingdom	F065_concat_SUP_FilteredReads	F067_concat_SUP_FilteredReads	F069_concat_SUP_FilteredReads	F071_concat_SUP_FilteredReads	F064_concat_SUP_FilteredReads	F066_concat_SUP_FilteredReads	F068_concat_SUP_FilteredReads	F070_concat_SUP_FilteredReads	F074_concat_SUP_FilteredReads	F075_concat_SUP_FilteredReads	F076_concat_SUP_FilteredReads	F077_concat_SUP_FilteredReads	F078_concat_SUP_FilteredReads	F079_concat_SUP_FilteredReads	F080_concat_SUP_FilteredReads	F083_concat_SUP_FilteredReads	F081_concat_SUP_FilteredReads
156974	Dysgonomonas gadei	Dysgonomonas	Dysgonomonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		16.119305664437043	12.305977976525044	14.410402307545247			53.31481851952731										
157227	Jeotgalicoccus halotolerans	Jeotgalicoccus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria		5413.497161642525	41.042171110919945	17.021811967352683	51.0683334025007			2314.059609838063	77.2685665501773	76.25365154324633	185.34682764473493				27.0659851029648		71.04112488660418
157228	Jeotgalicoccus psychrophilus	Jeotgalicoccus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria		170.62504768020787						41.8024740998215	33.92878691392827	414.1170746768071							
1572656	Ruminococcaceae bacterium CPB6		Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria									27.974060725255647								
157268	Helicobacter winghamensis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	1722.2019193069484	19.69430483583785	152.48717120289243	3861.262786324656	2469.0167944812883	65.801591244454	12132.841366497754	219.14602003089092	1476.2754378122352	721.3174481825214	296.40744665234973		2057.4913720491995	1307.978210048317	2012.154649091364	1442.543496171469	
1587	Lactobacillus helveticus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	117.13474448016156	66.09572634547048	161.03847231017207	46.5644959181625		88.072134433132		49.11495440741432	80.74029938271012	57.26142290086149	149.0199865109792			18.228254498172053	74.55614374686627	55.60939092225407	
158877	Yokenella regensburgei	Yokenella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria					52.77759408584578		18.66433011021788										
1591088	Helicobacter himalayensis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	347.7788362089303		598.3159649945486	29.318226153725742		104.53502628793753	226.40680027050843	63.55043017150404	29.67337397558797	24.85639006828919	36.1309038592868	96.4944221254427		160.18670499703092	71.69549309573095	28.01152793777509	339.7202843195477
1596	Lactobacillus gasseri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	28.06643802695074		1113.160266548066		36.16335305695048			58.78479909873101	3685.5320678942494	1181.8314548771143	657.6355707559599	329.88384025922966		179.53130378014671	91.8831172188559	86.44337990214464	17.552111482733427
1598	Lactobacillus reuteri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	16012.662701062582	52877.69541119575	10703.370622050756	1268.3985193113776	832.0238414454483	35525.31289563916		34285.21105786879	3521.557262028672	984.6352615144076	7373.991150500718	571.0733971497483	206.51869992445853	26056.13808098774	2395.4343012850063	2644.158208992813	1756.016713046327
1600	Lactobacillus acetotolerans	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria									12.810891746054208		13.683708903032082					10.911817363331426	
1604	Lactobacillus amylovorus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	54.50323408917949	120.26179077137948	103.60122146006672	31.916145061443974		50.15648820305498		38.14045410238028	74.00611766694051	41.263717104313386	87.6866020289872				48.90116009421816		
160404	Anaerotignum lactatifermentans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	425.8426675508575	133.00497053356747	369.623096117176	689.6800133727819	680.3919630437373	243.39854654091803	1052.645331819811	299.8195658930192	702.1857668822411	275.6497330602241	376.48937016984434		105.26560995557574	48.15684484440562	101.06274557181004	400.4562128032241	296.9284908918908
160453	Enterococcus gilvus	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria								64.01574858756028									
1605	Lactobacillus animalis	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	28126.861753281657	25134.40772292672	13165.966460513024	40711.36608184037	113529.33439774084	38178.67748719867	1186.3072054251918	63914.1900538766	33534.73831783719	310.44565759627073	25167.42160477803	39925.55649103158	23168.512103005945	426.16192985587895	401.9800009736624	33840.230731529795	145225.2272660816
1622	Lactobacillus murinus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	194.8888405877397	86.18256258498279	106.2169303756285	378.6061689952901	677.4678632697643	226.85000898305944	34.28246741338899	298.70892058394656	333.26634297234443		270.67626952742575	214.29313621392296	299.8309190409783	57.34062414033		516.5287460679658	906.066714123658
1628085	Agathobaculum butyriciproducens	Agathobaculum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	32.44393608813086	27.264169709476278	97.81379606861428	18.30164539478524	32.42220963828829	66.75371846303028	32.61759595633837	53.68034968901905		19.63502194451993	31.21205319877646		36.453380852952	37.71077050086903	34.680300148846435		41.22338763950442
1629334	Caedimonas varicaedens	Caedimonas	Caedimonadaceae	Holosporales	Alphaproteobacteria	Proteobacteria	Bacteria	32.53137987827328		126.64269769304468	222.72977187714932		131.61970175887092			460.2331205835879	43.92697515027709	77.06749979513457		24.086686480935647	150.98490221885646		49.31240376720627	
1639133	Citrobacter portucalensis	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria							23.611480627524596	53.53125482368412								71.015785779956	
1643805	Peptococcus simiae	Peptococcus	Peptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	22.30532621051028		23.26096368800885	12.464109304013508		22.809520956986933	20.03247013425644	17.934576243507035			28.65444211412513					14.617977785208568	
1646498	Acinetobacter sp. TTH0-4	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria										14.45191867996805	28.306168986668325						
1650663	Fournierella massiliensis	Fournierella	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	326.7920627476521		67.42339741348616	31.037607951591717	205.7205291193068	28.95880656475624	71.82307852605445	44.67225338337824	39.41576947754595	16.079252868059566	40.70362171677781	12.203631746439092				10.057258320221056	
165179	Prevotella copri	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				14.675371035669974			25.24344123895705										
166486	Roseburia intestinalis	Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	3367.079370679911	235.975055750898	8968.823665432705	2189.0547106833424	4731.359033734106	2506.681697275504	7681.084267118958	425.9730948092459	1966.7098960985115	678.506090159794	682.9299550341574	118.13862325293756	1184.8985287119092	631.3217898657151	220.29871544493756	374.8470822931863	979.885298735596
167	Treponema succinifaciens	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria			43.0442282382808	162.2078551218138		12.01138690979828	21.02662274996853	55.0698219953084	25.04444897840217				64.26676864244742	506.6569467432577			
1673717	Anaeromassilibacillus senegalensis	Anaeromassilibacillus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	397.29490103412	68.1528524791545	541.1321425730166	355.639734515503	147.08017772335984	306.957976814736	465.7181941528369	156.54390144853346	1690.6963619948945	77.3645657948961	133.81288735890888	18.10052676803914	66.99764311504951	65.3749114726919	59.2770582073004	128.6484115214876	99.02725741398751
1677857	Hungateiclostridium saccincola	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	100.64337457542337		442.8953332786688	149.17315843265314	81.57276212710394	17.196295494939285	319.96807778169983	40.70452660958668	269.8214619741192		34.53653916183557		17.662395224698166	21.382391390494227	17.462901243845323	25.10700948568444	
1678841	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	10.960433115870751	115.6870603828722	42.14125270804951	104.34944160589016			166.86576202319384		18.328366537652887								21.93659428615128
1679721	Herbinix luporum	Herbinix	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	469.3149234483598	25.825300813978917	1012.6035918520786	339.4253048372209	1084.684618137883	653.3011153586847	1070.867817200681	90.29044311933882	541.7514995875938	167.0447893826735	153.80018449628648	95.58336020269684	150.86219222945	219.80635986149383	34.73050411878321	127.76949105585744	62.96736329072216
168384	Marvinbryantia formatexigens	Marvinbryantia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	77.61428474869201	61.74460655405841	702.1946972070265	307.3490469647833	431.6410871054855	462.0852227076935	209.79956369683785	96.42582685376011	36.58862268319584	132.01687207150945	129.4197208283246	23.005305336657116	138.48029711606554	38.68489423013644	149.88124422215247	104.41609953122698	177.11706263118643
1686296	Gabonia massiliensis	Gabonia	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	30.83367563525274			39.59614456500582													
169402	Wolbachia endosymbiont of Folsomia candida	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria				18.571778290037177	38.58297344929689	57.20494008229788	20.76816194474454						18.58214556350455	28.45331514045211			
169679	Clostridium saccharobutylicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria								33.74088555756316									
1702170	Citrobacter sp. FDAARGOS_156	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																28.335671506567707	
1707785	Massilia sp. WG5	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria						13.537327801992443											
1712515	Butyricicoccus faecihominis	Butyricicoccus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	29.087634825083796	14.42315478481492	70.37370264480893	30.319431749640067	25.658425991218326	29.637193191305524	117.66366088822348	12.75515498351943		17.708725400105546	23.645678039179867	24.05713408715421	64.1038977085384	69.54238075589572	26.18375429027739		17.763253479162007
1712675	Turicibacter sp. H121	Turicibacter	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria	753.8837188636635								69.12267918038998			12.043650844299226					
1715860	Staphylococcus sp. AntiMn-1	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	74.53147235277478	88.68500025203348		16.170452105600198	70.85763384080248	3004.963106334368		6097.312440753724	85.44500575097081	451.43807213419984			220.32060500616592	19.055559766845423			17.72591528404546
1720200	Anaerotruncus rubiinfantis	Anaerotruncus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	86.58076226665233	29.038945565817087	198.63599356986148	83.18282088982602	612.593325882564	79.49120603743356	379.7836668128176	38.213253049954346	130.81173546770785	31.082739960367174	70.76443930285183	27.73762188381015	37.542024278710535	30.87141738584105	21.266488972920328	136.14892263411153	26.141527240475146
1720203	Butyricimonas phoceensis	Butyricimonas	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria							17.56905750004365										
1720294	Eisenbergiella massiliensis	Eisenbergiella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	11747.515812537173	473.6579506481556	9300.915674180776	7770.279275257875	16474.13971475647	12658.51282645921	14017.749011777474	1813.7188861664376	3776.587277150907	2871.8257759132407	3686.0322918591087	1489.1059864575907	1633.9188186708543	1192.5346230577336	1914.7619333218324	4696.317026334055	4716.635190204864
1725232	Candidatus Desulfovibrio trichonymphae	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria																14.44888112846375	
1732	Eubacterium oxidoreducens	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	818.130429305114	238.1427642152944	1937.2129451984968	697.4514459680482	1293.555264759579	1377.724949588022	2665.185431524542	215.4568489476669	804.8894886749384	531.6498934984891	536.806741941604	73.48644426753573	434.1018085599373	365.69848469513545	229.29898458866825	1709.2923541175226	1775.757826862965
1737	[Eubacterium] tenue	Paeniclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	308.09349420875986							28.292699479485677									
1745713	Bariatricus massiliensis	Bariatricus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	244.3967537754096	47.0691567743038	285.2087998139082	343.1751150042409	449.74805034114905	296.3928681617389	629.4091860739123	131.36066992741888	336.05694288078894	117.63265763901384	158.14956343791326	23.764780412511243	151.3654303965852	72.56402599970987	73.59665961797415	163.23488419182476	206.1878606100357
1761012	Peptococcaceae bacterium DCMF		Peptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	389.3457876156431	32.57564733389746	332.74323670221867	179.1798254100446	204.8545803603436	588.7186240387874	527.6431489655852	90.17851349909968		149.282212830175	175.9754808295662		152.61618199223415	14.045935157238826	32.0782045664768	422.9797157169339	96.02800185892154
1769424	Lactobacillus caviae	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		19.206452823884348	95.5665474059764					14.03220646360069									
177412	Fucophilus fucoidanolyticus	Fucophilus	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria				13.031878658296296		116.99898170465757	20.581507342438368			72.32891664766201	58.30943543681696			108.35570860872365			
1776382	Neglecta timonensis	Neglecta	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	152.49710727795215	95.28400754069922	490.5502243331405	341.93180528078165	229.56861804738975	173.36733047649724	143.2319407425302	72.51624199990124	93.61152406030504	15.083769590791272	128.90220209859905	11.277214036156655	65.05317655184658	26.881229951216746	44.78289515824461	611.7138564146159	113.08892930616253
1776384	Emergencia timonensis	Emergencia	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria	16.604973961147742	12.712013000182258	27.89790710781097	32.51351862391236	65.80382034987662	53.10081461223773	50.73366127213944		33.23486107962308		26.25314431368608					20.127674239940045	
1776391	Romboutsia timonensis	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1626.442412583013	110.07536817080684	99.78156371694352		1877.748696260827		33.22119155130622	785.8572084609581					51.04190693541722				
1794912	Anaerosporomusa subterranea	Anaerosporomusa	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria		63.04326406305984															
1796613	Bacteroides caecimuris	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria					69.45419670611948		17.748081290781716		28.27770209628285								
1796616	Blautia sp. YL58	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	545.2979319547	95.66582134371804	1211.6390136306156	712.2622101910681	1025.784752024104	839.8272842449875	2393.502884644476	278.8950181280292	603.2301880318586	354.9232975230409	407.1015154730408	79.42494255101556	218.15412994634545	357.7797202793448	194.6981476359864	480.7797716689567	639.7958731525954
1796618	Cuneatibacter caecimuris	Cuneatibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	56.21424287599473		217.72633531584916	181.75653977107743	90.8303519019928	130.303701736619	147.95088358463903	37.42134392120062	22.339145065852986	18.24943653191821	56.78665018925081					49.91055517820076	78.92776941803004
1796620	Acutalibacter muris	Acutalibacter	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	308.3984645628057	93.0654833094135	424.0917540246826	345.52802122047547	473.5949604291056	319.92865619937675	405.2292824651457	88.75804431464519	119.6166448492053	152.37972453437652	413.7348796155875	38.1272404173623	136.16990865164607	77.841704362005	172.4191260383974	247.08834412169008	103.52768675214205
1796628	Longibaculum muris	Longibaculum	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria		30.0206019347904					14.019453300693446										
1796636	Frisingicoccus caecimuris	Frisingicoccus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria			14.84658201391184														
1796646	Muribaculum intestinale	Muribaculum	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	2208.8158467078792	970.4917061620134	3023.588564983152	2716.332730835511	954.2655239296585	370.01834644186926	3272.6176642032187	1040.3386290111837	5785.614747289977	606.9137657210473	1182.585787571801	217.1261548414551	461.3411380107907	95.80062834046096	72.68096102831083	294.19278992728704	168.60701851011146
180286	Hespellia porcina	Hespellia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	12.116980743270032			58.9437474862946													
180295	Atopostipes suicloacalis	Atopostipes	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria								29.03252594352788									
1802984	Candidatus Fokinia solitaria	Candidatus Fokinia	Candidatus Midichloriaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria						29.52602592917267								24.9761784144658			
180332	Robinsoniella peoriensis	Robinsoniella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1263.713068773643	292.3227269261747	1605.0136271039355	2515.8466805014773	2473.9606679495405	1865.0849858086265	2262.9675546851245	437.3954329550929	667.5812810026841	576.7992388255151	1265.5881665362629	818.3271075017107	380.2708809622088	263.0021499126052	371.6126488055066	684.8757331337797	1897.0314562171743
1804625	Ruficoccus amylovorans	Ruficoccus	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria														122.724645960685			
1805714	Christensenella massiliensis	Christensenella	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	406.696133478575	88.62887032081505	1670.0096196801287	471.178292146235	2764.5305460849254	172.82898994111272	989.0423460525352	81.02567870225832	504.3593752811538	93.64809834166968	832.4474462542726	465.95842653119087	231.45770189768572	87.05177682985851	94.42852100768556	148.14086296987276	
1812935	Enterobacter roggenkampii	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria											12.02193873853827						
1816678	Christensenella timonensis	Christensenella	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	69.26032238634346	13.404172102001166	135.2850131846502	69.23568047720963	266.441662186533	42.94706842945662	54.97465144973748	14.653306479669965	133.2841132137473	13.550885355797975	215.0926596123661	82.3081494635395	15.617712634253678	24.178754422174396		23.19199371686189	
181675	Lactobacillus coleohominis	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria												97.35277865303664					
1819254	Lactobacillus colini	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		54.24283151546184						21.08848576488861	15.38269951998352	11.89076241239878	48.43376334721738					53.03688258031082	
182337	Erwinia billingiae	Erwinia	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria						16.015182546397703											
1827279	Aliterella antarctica	Aliterella	Chroococcidiopsidaceae	Chroococcidiopsidales		Cyanobacteria	Bacteria											38.07241988061136						
1834196	Lachnoclostridium sp. YL32	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1703.9459572164178	429.14616067112337	4045.0911340622592	3760.590752265213	1615.6371634287616	3769.894702786143	4073.206595113668	2228.694045334345	1067.2587068760563	1463.4051360707597	2080.453814716764	175.882834727988	486.343335520946	355.9963642842263	669.6530537535541	1802.9709220288717	2671.9683437435174
1834198	Hungateiclostridiaceae bacterium KB18		Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	41.0637432548486		138.74336273543935	596.3684317633266	111.66376982582426	50.54653851320132	49.5190000465601	18.91937581491981	15.157585639565076	65.63450384659441	77.30758480717255		24.315256264525026		18.372293588464075	112.98198887079472	34.23353201145336
1834207	Erysipelotrichaceae bacterium I46		Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria			23.55786458043349	14.7774555888156	24.05893610712747		49.02832484386908										
1841856	Bacteroides mediterraneensis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				19.11495406517036	50.1137180060101						11.645841361736364						
1841857	Culturomica massiliensis	Culturomica	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	501.1489529534439	252.35757742910712	991.8206531838564	1607.0816331170824	2462.470693633111	515.2884859989229	1136.893017477283	109.2253553982918	9151.70203165182	53.59289868560645	910.5091646169672	79.17957237974356	80.02051639047104	99.79801266950908	653.7595719764272	16.32118599481073	257.58019365099864
1841864	Marseilla massiliensis	Marseilla	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	253.29146430319884		12.272033864689922	35.32131270110536													
1841867	Phocea massiliensis	Phocea	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	422.62032836336215	161.65506069290814	921.94647974765	459.7956694574356	1329.9542717592842	574.6226232054133	2766.559826497257	260.897697551298	687.0638653125396	201.63331873881668	401.6536927254539	97.18552010263129	180.64657447827312	110.72832567949918	128.55637265930872	357.1072541568995	337.40815930622915
1848580	Hafnia sp. CBA7124	Hafnia	Hafniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria								18.108052514857945									
1849041	Harryflintia acetispora	Harryflintia	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	21.613650763260303	14.206121566907653	48.04992006120333	41.05278760462007	62.05711287964304	23.020259752015825	119.07535640997142	31.06270619624604	30.47023704649604	13.061256103873069	11.857595381701358		17.070860523461135			15.150519374697756	
1849104	Mesorhizobium sediminum	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria									19.088845643583664								
185007	Pseudobutyrivibrio xylanivorans	Pseudobutyrivibrio	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria			65.8119878547473	43.24841943694381	63.53644421771027	71.88752374024874	553.3647401541997		148.26666607093196	87.43545690054968	142.48311546703331		42.60915197022549			15.88244081211441	
185008	Butyrivibrio hungatei	Butyrivibrio	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	14.803670346662075		156.56910510463007		36.89622536342516		85.99909052370181				14.906691998814098						
1852367	Ihubacter massiliensis	Ihubacter	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria	80.79926575024136	100.64236649912348	58.523773725005846	130.49141030547494	119.41599048023156	69.83553792188725	350.3924334057003	53.0447682931961	89.98514524083826	28.85194318217375	42.09192147736393	33.12003982661395					47.50168280848964
1852370	Prevotellamassilia timonensis	Prevotellamassilia	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		235.2595012961412	14.964009269497588	139.16877048753997					727.1167154224919	126.45285607977767	17.03106493429456		143.56406007641883				
185300	Paludibacter propionicigenes	Paludibacter	Paludibacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	60.73657021629146	71.63198898155701	255.39622821813649	348.4989538385984			996.6534394698448		107.6467520715368			27.18917257094351	18.33992075988213		29.42854105268737		57.98218863448666
185693	Alkaliphilus crotonatoxidans	Alkaliphilus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			33.802831979668824		98.08171021607096	15.26386940202388						20.745607824594835					
1867774	Aliidongia dinghuensis	Aliidongia	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria			15.907100080916058			33.43773376590523	18.19936210809496		70.21563155640852					26.507458560218105			
1870986	Colidextribacter massiliensis	Colidextribacter		Clostridiales	Clostridia	Firmicutes	Bacteria	113.74228057541112	21.03749256921997	113.19130034843374	172.65914255769297	147.75483910576568	71.53945303214742	300.55228353103433	46.2870494574446	93.24565424026808	23.561053304925373	58.81846481961868	10.490994320352138	16.89522692033955	10.339397710397725		13.046144112996709	11.726465096010896
1870988	Pseudoflavonifractor phocaeensis	Pseudoflavonifractor	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	3019.569493064348	456.6274685804511	5515.666196662422	4886.379656193034	2229.067434339773	12893.016353635843	9524.67788794041	2314.8649967515626	1707.1942417775772	1098.0742802723298	3205.661521424143	892.7695253285797	1330.7632960432632	2248.109112538517	1242.333289348308	454.4350092611342	1353.8271154080255
1871003	Tidjanibacter massiliensis	Tidjanibacter	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	43.56124404848619	439.19726415943967	80.72093014354144	888.0891849477038	22.02947714897632		1948.8890952274928	16.14182699143874	84.22729292801958				53.452604002158			20.035354843216645	148.16653852913416
1871021	Lachnoclostridium phocaeense	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	386.31414220062703	66.91054986931603	588.906441383724	2010.458665212541	61.64514367554128	789.0490832778099	1957.8621236483457	127.96333637782874	59.11784034403762	85.02018910911526	190.8513462838076	21.630354430534133	86.55720136267307	37.04063916680206	41.99614507860712	351.47657777981783	420.0139521462039
1871023	Millionella massiliensis	Millionella	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	66.88753109834693	11.060540413978847	85.63421465079985	32.50234918577652	52.069673278181554	14.01328472809799			31.70049964946344	10.047368996933878	18.032892283365904		30.44915864431695	32.12721799468859		47.83889471357215	
1871024	Mordavella massiliensis	Mordavella	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	86.40840186636237	36.42789010178015	307.5808569988919	509.0339728428205	114.0442887623757	113.54344052641756	411.8728588731651	95.94494932069269	98.9805081740691	106.63698552894448	143.87339092708584		113.46074576425738		55.43847152825347	104.54125387656568	941.6698348102492
1871025	Ndongobacter massiliensis	Ndongobacter				Firmicutes	Bacteria	39.05589295756399			33.04234260528232					24.936993040434626								
1871029	Intestinibacillus massiliensis	Intestinibacillus	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria							13.710709190970242	14.118021184298213									
1871035	Negativibacillus massiliensis	Negativibacillus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	76.21890140663521	62.443643062966125	276.9657840924336	156.0324205340059	330.7697265617261	68.64805424979906	815.3780881899482	41.645485963186815	76.30979977391839	64.02279045282286	217.7310151964369	17.021273086646517	24.345613373598244	63.84555404654481	40.63838185626203	125.84759625390356	61.75547431277825
1884263	Selenomonas sp. oral taxon 920	Selenomonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria														14.162514937271078			
1888195	Streptococcus himalayensis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria						15.246977343430306											
189426	Paenibacillus odorifer	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria								20.02538981647578			62.11366108327902						
189722	Prevotella marshii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		26.82831406380364	70.9279490218421	10.755113320879222			42.99249244909587	54.3502926686536					26.13255054295208				
189723	Prevotella micans	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	13.70240914219052																
1898207	Clostridiales bacterium			Clostridiales	Clostridia	Firmicutes	Bacteria	22.393761550660905		35.816191062039216	68.81106316970516	35.69852748189098	357.946892816759	358.658165761559		26.502230376546176	329.40873645750327	12.71154366230406	62.75906711419388	197.28824834878964	1325.8924247881823	314.55419286074243	51.27305948840072	73.24083918051716
1903261	Mailhella massiliensis	Mailhella	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria			11.011419557366812	14.017962788303931													
